arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule,combined_load_score
100.9036,2,0.0,2.51,27,3,1,41.255
100.9083,2,0.0,0.19,7,3,1,40.095
100.913,2,0.0,0.03,4,3,1,40.015
100.9171,0,0.0,0.08,14,3,2,0.04
100.9225,2,0.0,0.07,8,3,1,40.035
100.9275,2,0.0,0.17,30,3,1,40.085
100.9308,4,0.0,0.07,3,3,0,80.035
100.9353,2,0.0,0.03,2,3,1,40.015
100.9405,2,0.0,0.3,12,3,1,40.15
100.9452,0,0.0,0.12,44,3,2,0.06
100.9497,2,0.0,0.14,11,3,1,40.07
100.9543,2,0.0,0.12,8,3,1,40.06
100.9598,2,0.0,0.19,26,3,1,40.095
100.9637,2,0.0,0.87,17,1,1,40.435
100.9681,2,0.0,0.04,4,3,1,40.02
100.9725,2,0.0,0.2,8,3,1,40.1
100.9769,2,0.0,0.03,2,3,1,40.015
100.982,3,0.0,0.21,24,3,1,60.105
100.9864,2,0.0,0.05,8,3,1,40.025
100.9928,0,0.0,0.06,28,3,2,0.03
100.9971,2,0.0,0.08,4,3,1,40.04
101.0012,2,0.0,0.03,19,3,1,40.015
101.0062,2,0.0,0.11,10,3,1,40.055
101.0114,2,0.0,0.19,9,3,1,40.095
101.0154,2,0.0,0.43,5,3,1,40.215
101.0184,3,0.0,0.16,21,3,1,60.08
101.0237,2,0.0,0.3,14,3,1,40.15
101.0288,2,0.0,0.27,8,3,1,40.135
101.0327,2,0.0,0.05,2,3,1,40.025
101.0379,2,0.0,0.11,9,3,1,40.055
101.0431,2,0.0,0.03,20,3,1,40.015
101.0472,2,0.0,0.15,52,3,1,40.075
101.0518,2,0.0,1.32,40,3,1,40.66
101.0563,2,40.7,3.68,29,3,1,90.68
101.0612,2,0.0,0.07,8,3,1,40.035
101.0653,2,0.0,0.19,10,3,1,40.095
101.0694,2,0.0,0.24,10,3,1,40.12
101.0748,2,0.0,0.38,6,3,1,40.19
101.0788,2,0.0,0.65,10,3,1,40.325
101.0841,2,0.0,0.12,8,3,1,40.06
101.0889,3,0.0,0.73,22,3,1,60.365
101.0943,2,0.0,3.12,11,3,1,41.56
101.0978,3,6.5,1.37,19,3,1,68.485
101.1018,2,0.0,0.09,6,3,1,40.045
101.1069,2,0.0,0.11,6,3,1,40.055
101.1111,2,0.0,0.12,6,3,1,40.06
101.1156,2,0.0,0.3,11,3,1,40.15
101.1201,0,0.0,0.13,29,3,2,0.065
101.1254,2,0.0,1.69,13,3,1,40.845
101.1298,2,0.9,2.05,46,3,1,42.105
101.1346,2,0.0,0.0,10,3,1,40.0
101.1399,2,0.0,0.22,2,3,1,40.11
101.1445,2,93.4,0.43,22,3,0,152.295
101.149,2,0.0,0.1,8,3,1,40.05
101.153,0,0.0,0.66,26,3,2,0.33
101.1572,2,0.0,0.52,15,3,1,40.26
101.1612,2,0.0,0.05,8,3,1,40.025
101.1669,2,0.0,0.02,3,3,1,40.01
101.1714,0,0.0,1.69,28,3,2,0.845
101.1758,3,0.0,1.03,22,3,1,60.515
101.1801,2,0.9,0.31,25,3,1,41.235
101.1847,2,0.0,0.16,7,3,1,40.08
101.1897,0,0.0,1.92,32,3,2,0.96
101.194,2,0.0,0.04,1,3,1,40.02
101.1983,2,0.0,0.1,14,3,1,40.05
101.2016,2,0.0,0.18,10,3,1,40.09
101.2066,2,0.0,0.08,11,3,1,40.04
101.2112,2,0.0,0.13,6,3,1,40.065
101.2151,2,0.0,0.67,49,3,1,40.335
101.2196,2,0.0,0.13,8,3,1,40.065
101.2254,2,0.0,0.55,12,3,1,40.275
101.2291,2,0.0,0.52,30,3,1,40.26
102.2447,2,0.0,0.79,46,3,1,40.395
102.2533,2,0.0,0.99,16,3,1,40.495
102.2586,2,0.0,0.04,3,3,1,40.02
102.2667,2,0.9,1.91,21,3,1,42.035
102.2734,2,0.0,0.02,4,3,1,40.01
102.2806,3,0.0,0.14,6,3,1,60.07
102.2902,2,0.0,0.81,9,3,1,40.405
102.2979,2,0.0,0.09,3,3,1,40.045
102.3054,2,0.0,0.01,2,3,1,40.005
102.3094,4,0.0,0.42,18,3,0,80.21
102.3164,2,0.0,0.13,9,3,1,40.065
102.3221,2,0.0,0.14,8,3,1,40.07
102.3276,2,0.0,0.01,2,3,1,40.005
102.3319,2,0.9,3.78,77,3,1,42.97
102.3364,2,0.0,0.22,23,3,1,40.11
102.3414,2,0.0,0.24,12,3,1,40.12
102.3455,2,0.0,0.05,5,3,1,40.025
102.3504,2,0.0,0.03,1,3,1,40.015
102.3574,0,0.0,0.09,28,3,2,0.045
102.3644,2,0.0,0.01,2,3,1,40.005
102.3718,1,0.0,0.08,14,3,2,20.04
102.3786,2,0.0,0.09,6,3,1,40.045
102.3845,2,0.0,0.04,8,3,1,40.02
102.3938,2,0.0,0.03,2,3,1,40.015
102.3976,2,0.0,0.3,5,3,1,40.15
102.4016,3,0.0,0.09,21,3,1,60.045
102.4069,2,39.5,2.02,33,3,1,88.41000000000001
102.4115,2,0.0,0.34,24,3,1,40.17
102.4159,2,0.0,0.21,7,3,1,40.105
102.4211,2,0.0,0.03,2,3,1,40.015
102.4262,2,0.0,0.63,60,3,1,40.315
102.4304,2,0.0,0.05,5,3,1,40.025
102.4336,2,0.0,0.73,31,1,1,40.365
102.4391,0,0.0,0.32,29,3,2,0.16
102.4433,2,0.0,0.26,31,3,1,40.13
102.4463,2,0.0,0.38,12,3,1,40.19
102.4512,2,0.0,0.0,38,1,1,40.0
102.4571,2,0.0,0.01,17,3,1,40.005
102.4624,2,0.0,0.13,11,3,1,40.065
102.4671,2,0.0,0.29,6,3,1,40.145
102.4727,2,0.0,0.44,50,3,1,40.22
102.478,2,0.0,0.05,8,3,1,40.025
102.4818,2,0.0,0.08,10,3,1,40.04
102.4861,2,0.0,0.07,24,3,1,40.035
102.4915,2,0.0,0.11,6,3,1,40.055
102.4951,2,0.0,0.19,2,3,1,40.095
102.4995,2,0.0,0.06,7,3,1,40.03
102.5049,2,0.0,0.01,17,3,1,40.005
102.5099,2,0.0,0.04,2,3,1,40.02
102.5141,0,0.0,1.42,29,3,2,0.71
102.5182,2,0.0,0.04,3,3,1,40.02
102.5234,0,0.0,0.16,29,3,2,0.08
102.528,2,0.0,0.41,29,3,1,40.205
102.5322,2,0.0,0.01,2,3,1,40.005
102.5374,2,0.0,0.05,9,1,1,40.025
102.5424,2,0.0,0.32,20,3,1,40.16
102.5455,2,0.0,0.18,14,3,1,40.09
102.5506,2,0.0,0.08,3,3,1,40.04
102.5561,4,0.0,0.2,15,3,0,80.1
102.5613,2,0.0,0.22,6,3,1,40.11
102.566,2,0.0,0.07,2,3,1,40.035
102.5704,2,0.0,0.95,16,1,1,40.475
102.5756,2,0.0,1.13,45,3,1,40.565
102.5799,2,0.0,2.51,27,3,1,41.255
102.5837,2,0.0,0.19,7,3,1,40.095
102.5902,2,0.0,0.03,4,3,1,40.015
102.5945,0,0.0,0.08,14,3,2,0.04
102.599,2,0.0,0.07,8,3,1,40.035
102.6042,2,0.0,0.17,30,3,1,40.085
102.6089,4,0.0,0.07,3,3,0,80.035
102.614,2,0.0,0.03,2,3,1,40.015
102.618,2,0.0,0.3,12,3,1,40.15
102.6232,0,0.0,0.12,44,3,2,0.06
102.6272,2,0.0,0.14,11,3,1,40.07
102.6308,2,0.0,0.12,8,3,1,40.06
102.6365,2,0.0,0.19,26,3,1,40.095
102.6419,2,0.0,0.87,17,1,1,40.435
102.6466,2,0.0,0.04,4,3,1,40.02
102.6515,2,0.0,0.2,8,3,1,40.1
102.6583,2,0.0,0.03,2,3,1,40.015
102.6639,3,0.0,0.21,24,3,1,60.105
102.6693,2,0.0,0.05,8,3,1,40.025
102.6742,0,0.0,0.06,28,3,2,0.03
102.6786,2,0.0,0.08,4,3,1,40.04
102.6826,2,0.0,0.03,19,3,1,40.015
102.6868,2,0.0,0.11,10,3,1,40.055
102.6913,2,0.0,0.19,9,3,1,40.095
102.6971,2,0.0,0.43,5,3,1,40.215
102.702,3,0.0,0.16,21,3,1,60.08
102.708,2,0.0,0.3,14,3,1,40.15
102.7128,2,0.0,0.27,8,3,1,40.135
102.7169,2,0.0,0.05,2,3,1,40.025
102.7218,2,0.0,0.11,9,3,1,40.055
102.727,2,0.0,0.03,20,3,1,40.015
102.7323,2,0.0,0.15,52,3,1,40.075
102.7372,2,0.0,1.32,40,3,1,40.66
102.7434,2,39.8,3.7,29,3,1,89.60999999999999
102.7479,2,0.0,0.07,8,3,1,40.035
102.7535,2,0.0,0.19,10,3,1,40.095
102.7587,2,0.0,0.24,10,3,1,40.12
102.7639,2,0.0,0.38,6,3,1,40.19
102.7694,2,0.0,0.65,10,3,1,40.325
102.7756,2,0.0,0.12,8,3,1,40.06
102.782,3,0.0,0.73,22,3,1,60.365
102.7883,2,0.0,3.12,11,3,1,41.56
102.7928,3,14.8,1.37,19,3,1,78.44500000000001
102.7969,2,0.0,0.09,6,3,1,40.045
102.8031,2,0.0,0.11,6,3,1,40.055
102.8086,2,0.0,0.12,6,3,1,40.06
102.8127,2,0.0,0.3,11,3,1,40.15
102.8179,0,0.0,0.13,29,3,2,0.065
102.8236,2,0.0,1.69,13,3,1,40.845
102.8279,2,0.0,2.05,46,3,1,41.025
102.8319,2,0.0,0.0,10,3,1,40.0
102.8373,2,0.0,0.22,2,3,1,40.11
102.8419,2,92.6,0.43,22,3,0,151.335
102.8465,2,0.0,0.1,9,3,1,40.05
102.8509,0,0.0,0.66,26,3,2,0.33
102.8561,2,0.0,0.52,15,3,1,40.26
102.8602,2,0.0,0.05,8,3,1,40.025
102.8654,2,0.0,0.02,3,3,1,40.01
102.8684,0,0.0,1.69,28,3,2,0.845
102.8739,3,0.0,1.03,22,3,1,60.515
102.8784,2,0.0,0.31,25,3,1,40.155
102.8822,2,0.0,0.16,7,3,1,40.08
102.8876,0,0.9,1.92,32,3,2,2.04
102.8923,2,0.0,0.04,1,3,1,40.02
102.8968,2,0.0,0.1,14,3,1,40.05
102.9011,2,0.0,0.18,10,3,1,40.09
102.9064,2,0.0,0.08,11,3,1,40.04
102.9112,2,0.0,0.13,6,3,1,40.065
102.9153,2,0.0,0.67,49,3,1,40.335
102.9203,2,0.0,0.13,8,3,1,40.065
102.9247,2,0.0,0.55,12,3,1,40.275
102.9288,2,0.0,0.52,30,3,1,40.26
103.9397,2,0.0,0.79,46,3,1,40.395
103.9485,2,0.0,0.99,16,3,1,40.495
103.9543,2,0.0,0.04,3,3,1,40.02
103.9592,2,0.9,1.91,21,3,1,42.035
103.9645,2,0.0,0.02,4,3,1,40.01
103.9718,3,0.0,0.14,6,3,1,60.07
103.9791,2,0.0,0.81,9,3,1,40.405
103.9855,2,0.0,0.09,3,3,1,40.045
103.9917,2,0.0,0.01,2,3,1,40.005
104.0001,4,0.0,0.42,18,3,0,80.21
104.0081,2,0.0,0.13,9,3,1,40.065
104.0136,2,0.0,0.14,8,3,1,40.07
104.0185,2,0.0,0.01,2,3,1,40.005
104.0248,2,0.0,3.78,77,3,1,41.89
104.0303,2,0.0,0.22,23,3,1,40.11
104.0351,2,0.0,0.24,12,3,1,40.12
104.0409,2,0.0,0.05,5,3,1,40.025
104.046,2,0.0,0.03,1,3,1,40.015
104.0498,0,0.0,0.09,28,3,2,0.045
104.0549,2,0.0,0.01,2,3,1,40.005
104.0591,1,0.0,0.08,14,3,2,20.04
104.0633,2,0.0,0.09,6,3,1,40.045
104.0704,2,0.0,0.04,8,3,1,40.02
104.0752,2,0.0,0.03,2,3,1,40.015
104.079,2,0.0,0.3,5,3,1,40.15
104.0834,3,0.0,0.09,21,3,1,60.045
104.0899,2,41.1,2.02,33,3,1,90.33
104.0939,2,0.0,0.34,24,3,1,40.17
104.0982,2,0.0,0.21,7,3,1,40.105
104.1025,2,0.0,0.03,2,3,1,40.015
104.1078,2,0.0,0.63,60,3,1,40.315
104.112,2,0.0,0.05,5,3,1,40.025
104.1169,2,0.0,0.73,31,1,1,40.365
104.1227,0,0.0,0.32,29,3,2,0.16
104.1284,2,0.0,0.26,31,3,1,40.13
104.1344,2,0.0,0.38,12,3,1,40.19
104.1409,2,0.0,0.0,38,1,1,40.0
104.1456,2,0.0,0.01,17,3,1,40.005
104.1505,2,0.0,0.13,11,3,1,40.065
104.1546,2,0.0,0.29,6,3,1,40.145
104.1598,2,0.0,0.44,50,3,1,40.22
104.1634,2,0.0,0.05,8,3,1,40.025
104.1691,2,0.0,0.08,10,3,1,40.04
104.1746,2,0.0,0.07,24,3,1,40.035
104.1788,2,0.0,0.11,6,3,1,40.055
104.1832,2,0.0,0.19,1,3,1,40.095
104.1882,2,0.0,0.06,7,3,1,40.03
104.1931,2,0.0,0.01,17,3,1,40.005
104.1972,2,0.0,0.04,2,3,1,40.02
104.2005,0,0.0,1.42,29,3,2,0.71
104.2062,2,0.0,0.04,3,3,1,40.02
104.2105,0,0.0,0.16,29,3,2,0.08
104.215,2,0.0,0.41,29,3,1,40.205
104.2222,2,0.0,0.01,2,3,1,40.005
104.2273,2,0.0,0.05,9,1,1,40.025
104.232,2,0.0,0.32,20,3,1,40.16
104.237,2,0.0,0.18,14,3,1,40.09
104.2411,2,0.0,0.08,3,3,1,40.04
104.2453,4,0.0,0.2,15,3,0,80.1
104.25,2,0.0,0.22,6,3,1,40.11
104.2537,2,0.0,0.07,2,3,1,40.035
104.2588,2,0.0,0.95,16,1,1,40.475
104.2635,2,0.0,1.13,45,3,1,40.565
104.2679,2,0.0,2.51,27,3,1,41.255
104.2734,2,0.0,0.19,7,3,1,40.095
104.2785,2,0.0,0.03,4,3,1,40.015
104.2818,0,0.0,0.08,14,3,2,0.04
104.2863,2,0.0,0.07,8,3,1,40.035
104.2916,2,0.0,0.17,30,3,1,40.085
104.2957,4,0.0,0.07,3,3,0,80.035
104.2996,2,0.0,0.03,2,3,1,40.015
104.3045,2,0.0,0.3,12,3,1,40.15
104.3097,0,0.0,0.12,44,3,2,0.06
104.3144,2,0.0,0.14,11,3,1,40.07
104.3193,2,0.0,0.12,8,3,1,40.06
104.3243,2,0.0,0.19,26,3,1,40.095
104.3283,2,0.0,0.87,17,1,1,40.435
104.3326,2,0.0,0.04,4,3,1,40.02
104.3369,2,0.0,0.2,8,3,1,40.1
104.3415,2,0.0,0.03,2,3,1,40.015
104.3458,3,0.0,0.21,24,3,1,60.105
104.3491,2,0.0,0.05,8,3,1,40.025
104.3552,0,0.0,0.06,28,3,2,0.03
104.3602,2,0.0,0.08,4,3,1,40.04
104.3649,2,0.0,0.03,19,3,1,40.015
104.37,2,0.0,0.11,10,3,1,40.055
104.3743,2,0.0,0.19,9,3,1,40.095
104.3783,2,0.0,0.43,4,3,1,40.215
104.3825,3,0.0,0.16,21,3,1,60.08
104.3879,2,0.0,0.3,14,3,1,40.15
104.3922,2,0.0,0.27,8,3,1,40.135
104.3959,2,0.0,0.05,2,3,1,40.025
104.4,2,0.0,0.11,9,3,1,40.055
104.4061,2,0.0,0.03,20,3,1,40.015
104.4107,2,0.0,0.15,52,3,1,40.075
104.4153,2,0.0,1.32,40,3,1,40.66
104.4194,2,16.7,3.68,29,3,1,61.88
104.4244,2,0.0,0.07,8,3,1,40.035
104.4293,2,0.0,0.19,10,3,1,40.095
104.4345,2,0.0,0.24,10,3,1,40.12
104.4407,2,0.0,0.38,6,3,1,40.19
104.4473,2,0.0,0.65,10,3,1,40.325
104.4556,2,0.0,0.12,8,3,1,40.06
104.4635,3,0.0,0.73,22,3,1,60.365
104.4706,2,0.0,3.12,11,3,1,41.56
104.4786,3,9.3,1.37,19,3,1,71.845
104.4843,2,0.0,0.09,6,3,1,40.045
104.4922,2,0.0,0.11,6,3,1,40.055
104.4988,2,0.0,0.12,6,3,1,40.06
104.507,2,0.0,0.3,11,3,1,40.15
104.5143,0,0.0,0.13,29,3,2,0.065
104.5212,2,0.0,1.69,13,3,1,40.845
104.5284,2,0.0,2.05,46,3,1,41.025
104.5352,2,0.0,0.0,10,3,1,40.0
104.5418,2,0.0,0.22,2,3,1,40.11
104.5459,2,98.2,0.43,22,3,0,158.055
104.549,2,0.0,0.1,8,3,1,40.05
104.5543,0,0.0,0.66,26,3,2,0.33
104.5586,2,0.0,0.52,15,3,1,40.26
104.5622,2,0.0,0.05,8,3,1,40.025
104.5673,2,0.0,0.02,3,3,1,40.01
104.5719,0,0.0,1.69,28,3,2,0.845
104.5845,3,0.0,1.03,22,3,1,60.515
104.5992,2,0.0,0.31,25,3,1,40.155
104.6073,2,0.0,0.16,7,3,1,40.08
104.6159,0,0.0,1.92,32,3,2,0.96
104.6234,2,0.0,0.04,1,3,1,40.02
104.6287,2,0.0,0.1,14,3,1,40.05
104.6327,2,0.0,0.18,10,3,1,40.09
104.637,2,0.0,0.08,11,3,1,40.04
104.6414,2,0.0,0.13,6,3,1,40.065
104.6455,2,0.0,0.67,49,3,1,40.335
104.6492,2,0.0,0.13,8,3,1,40.065
104.6535,2,0.0,0.55,12,3,1,40.275
104.6586,2,0.0,0.52,30,3,1,40.26
105.6772,2,0.0,0.79,46,3,1,40.395
105.6864,2,0.0,0.99,16,3,1,40.495
105.695,2,0.0,0.04,3,3,1,40.02
105.7032,2,3.6,1.91,21,3,1,45.275
105.7137,2,0.0,0.02,4,3,1,40.01
105.723,3,0.0,0.14,6,3,1,60.07
105.732,2,0.0,0.81,9,3,1,40.405
105.7405,2,0.0,0.09,3,3,1,40.045
105.7471,2,0.0,0.01,2,3,1,40.005
105.7543,4,0.0,0.42,18,3,0,80.21
105.7594,2,0.0,0.13,9,3,1,40.065
105.7639,2,0.0,0.14,8,3,1,40.07
105.768,2,0.0,0.01,2,3,1,40.005
105.7738,2,0.0,3.78,77,3,1,41.89
105.7781,2,0.0,0.22,23,3,1,40.11
105.7832,2,0.0,0.24,12,3,1,40.12
105.7883,2,0.0,0.05,5,3,1,40.025
105.7948,2,0.0,0.03,1,3,1,40.015
105.8006,0,0.0,0.09,28,3,2,0.045
105.8075,2,0.0,0.01,2,3,1,40.005
105.8125,1,0.0,0.08,14,3,2,20.04
105.8176,2,0.0,0.09,6,3,1,40.045
105.8231,2,0.0,0.04,8,3,1,40.02
105.8286,2,0.0,0.03,2,3,1,40.015
105.8341,2,0.0,0.3,5,3,1,40.15
105.8391,3,0.0,0.09,21,3,1,60.045
105.8448,2,41.6,2.02,33,3,1,90.93
105.8507,2,0.0,0.34,24,3,1,40.17
105.8566,2,0.0,0.21,7,3,1,40.105
105.8612,2,0.0,0.03,2,3,1,40.015
105.8657,2,0.0,0.63,60,3,1,40.315
105.8702,2,0.0,0.05,5,3,1,40.025
105.8763,2,0.0,0.73,31,1,1,40.365
105.8809,0,0.0,0.32,29,3,2,0.16
105.885,2,0.0,0.26,31,3,1,40.13
105.8904,2,0.0,0.38,12,3,1,40.19
105.8945,2,0.0,0.0,38,1,1,40.0
105.8995,2,0.0,0.01,17,3,1,40.005
105.9048,2,0.0,0.13,11,3,1,40.065
105.9095,2,0.0,0.29,6,3,1,40.145
105.9155,2,0.0,0.44,50,3,1,40.22
105.9196,2,0.0,0.05,8,3,1,40.025
105.9256,2,0.0,0.08,10,3,1,40.04
105.9305,2,0.0,0.07,24,3,1,40.035
105.9364,2,0.0,0.11,6,3,1,40.055
105.9406,2,0.0,0.19,2,3,1,40.095
105.9449,2,0.0,0.06,7,3,1,40.03
105.95,2,0.0,0.01,17,3,1,40.005
105.9556,2,0.0,0.04,2,3,1,40.02
105.9594,0,0.0,1.42,29,3,2,0.71
105.9646,2,0.0,0.04,3,3,1,40.02
105.9697,0,0.0,0.16,29,3,2,0.08
105.9755,2,0.0,0.41,35,3,1,40.205
105.9795,2,0.0,0.01,2,3,1,40.005
105.9857,2,0.0,0.05,9,1,1,40.025
105.992,2,0.0,0.32,20,3,1,40.16
105.9969,2,0.0,0.18,14,3,1,40.09
106.0035,2,0.0,0.08,3,3,1,40.04
106.0089,4,0.0,0.2,15,3,0,80.1
106.0132,2,0.0,0.22,6,3,1,40.11
106.0173,2,0.0,0.07,2,3,1,40.035
106.0225,2,0.0,0.95,16,1,1,40.475
106.027,2,0.0,1.13,45,3,1,40.565
106.0323,2,0.0,2.51,27,3,1,41.255
106.0374,2,0.0,0.19,7,3,1,40.095
106.0413,2,0.0,0.03,4,3,1,40.015
106.0454,0,0.0,0.08,14,3,2,0.04
106.0501,2,0.0,0.07,8,3,1,40.035
106.056,2,0.0,0.17,30,3,1,40.085
106.0595,4,0.0,0.07,3,3,0,80.035
106.0656,2,0.0,0.03,2,3,1,40.015
106.0716,2,0.0,0.3,12,3,1,40.15
106.0782,0,0.0,0.12,44,3,2,0.06
106.0818,2,0.0,0.14,11,3,1,40.07
106.0878,2,0.0,0.12,8,3,1,40.06
106.093,2,0.0,0.19,26,3,1,40.095
106.0988,2,0.0,0.87,17,1,1,40.435
106.1054,2,0.0,0.04,4,3,1,40.02
106.1113,2,0.0,0.2,8,3,1,40.1
106.1164,2,0.0,0.03,2,3,1,40.015
106.1225,3,0.0,0.21,24,3,1,60.105
106.1285,2,0.0,0.05,8,3,1,40.025
106.133,0,0.0,0.06,28,3,2,0.03
106.1385,2,0.0,0.08,4,3,1,40.04
106.1432,2,0.0,0.03,19,3,1,40.015
106.147,2,0.0,0.11,10,3,1,40.055
106.1506,2,0.0,0.19,9,3,1,40.095
106.1565,2,0.0,0.43,4,3,1,40.215
106.1602,3,0.0,0.16,21,3,1,60.08
106.1648,2,0.0,0.3,14,3,1,40.15
106.1701,2,0.0,0.27,8,3,1,40.135
106.1761,2,0.0,0.05,2,3,1,40.025
106.1833,2,0.0,0.11,9,3,1,40.055
106.19,2,0.0,0.03,20,3,1,40.015
106.1962,2,0.0,0.15,52,3,1,40.075
106.2007,2,0.0,1.32,40,3,1,40.66
106.2068,2,41.2,3.71,29,3,1,91.295
106.2133,2,0.0,0.07,8,3,1,40.035
106.219,2,0.0,0.19,10,3,1,40.095
106.2243,2,0.0,0.24,10,3,1,40.12
106.2312,2,0.0,0.38,6,3,1,40.19
106.2358,2,0.0,0.65,10,3,1,40.325
106.2408,2,0.0,0.12,8,3,1,40.06
106.2459,3,0.0,0.73,22,3,1,60.365
106.2504,2,0.0,3.12,11,3,1,41.56
106.2551,3,5.3,1.37,19,3,1,67.045
106.2592,2,0.0,0.09,6,3,1,40.045
106.2643,2,0.0,0.11,6,3,1,40.055
106.2691,2,0.0,0.12,6,3,1,40.06
106.2746,2,0.0,0.3,11,3,1,40.15
106.2793,0,0.0,0.13,29,3,2,0.065
106.2846,2,0.0,1.69,13,3,1,40.845
106.2908,2,0.0,2.01,46,3,1,41.005
106.2978,2,0.0,0.0,10,3,1,40.0
106.304,2,0.0,0.22,2,3,1,40.11
106.3085,2,99.1,0.43,22,3,0,159.135
106.3129,2,0.0,0.1,8,3,1,40.05
106.3169,0,0.0,0.66,26,3,2,0.33
106.3222,2,0.0,0.52,15,3,1,40.26
106.3268,2,0.0,0.05,8,3,1,40.025
106.3312,2,0.0,0.02,3,3,1,40.01
106.3361,0,0.0,1.69,28,3,2,0.845
106.3404,3,0.0,1.03,22,3,1,60.515
106.3445,2,0.0,0.31,25,3,1,40.155
106.3487,2,0.0,0.16,7,3,1,40.08
106.3519,0,0.0,1.92,32,3,2,0.96
106.357,2,0.0,0.04,1,3,1,40.02
106.3616,2,0.0,0.1,14,3,1,40.05
106.3657,2,0.0,0.18,10,3,1,40.09
106.3708,2,0.0,0.08,11,3,1,40.04
106.3759,2,0.0,0.13,6,3,1,40.065
106.3801,2,0.0,0.67,49,3,1,40.335
106.3834,2,0.0,0.13,8,3,1,40.065
106.3882,2,0.0,0.55,12,3,1,40.275
106.3925,2,0.0,0.52,30,3,1,40.26
107.4094,2,0.0,0.79,46,3,1,40.395
107.4188,2,0.0,0.99,16,3,1,40.495
107.4293,2,0.0,0.04,3,3,1,40.02
107.4398,2,1.8,1.91,21,3,1,43.114999999999995
107.4456,2,0.0,0.02,4,3,1,40.01
107.452,3,0.0,0.14,6,3,1,60.07
107.4561,2,0.0,0.81,9,3,1,40.405
107.4607,2,0.0,0.09,3,3,1,40.045
107.4638,2,0.0,0.01,2,3,1,40.005
107.469,4,0.0,0.42,18,3,0,80.21
107.4743,2,0.0,0.13,9,3,1,40.065
107.4784,2,0.0,0.14,8,3,1,40.07
107.4844,2,0.0,0.01,2,3,1,40.005
107.4908,2,0.0,3.78,77,3,1,41.89
107.4959,2,0.0,0.22,23,3,1,40.11
107.5006,2,0.0,0.24,12,3,1,40.12
107.5067,2,0.0,0.05,5,3,1,40.025
107.5109,2,0.0,0.03,1,3,1,40.015
107.5146,0,0.0,0.09,28,3,2,0.045
107.5192,2,0.0,0.01,2,3,1,40.005
107.5232,1,0.0,0.08,14,3,2,20.04
107.5281,2,0.0,0.09,6,3,1,40.045
107.5335,2,0.0,0.04,8,3,1,40.02
107.5389,2,0.0,0.03,2,3,1,40.015
107.5439,2,0.0,0.3,5,3,1,40.15
107.5491,3,0.0,0.09,21,3,1,60.045
107.5551,2,40.4,2.02,33,3,1,89.49
107.5593,2,0.0,0.34,24,3,1,40.17
107.5639,2,0.0,0.21,7,3,1,40.105
107.5681,2,0.0,0.03,2,3,1,40.015
107.5735,2,0.0,0.63,60,3,1,40.315
107.578,2,0.0,0.05,5,3,1,40.025
107.5836,2,0.0,0.73,31,1,1,40.365
107.5896,0,0.0,0.32,29,3,2,0.16
107.5939,2,0.0,0.26,31,3,1,40.13
107.5975,2,0.0,0.38,12,3,1,40.19
107.6028,2,0.0,0.0,38,1,1,40.0
107.607,2,0.0,0.01,17,3,1,40.005
107.6111,2,0.0,0.13,11,3,1,40.065
107.6166,2,0.0,0.29,6,3,1,40.145
107.6226,2,0.0,0.44,50,3,1,40.22
107.6294,2,0.0,0.05,8,3,1,40.025
107.6361,2,0.0,0.08,10,3,1,40.04
107.642,2,0.0,0.07,24,3,1,40.035
107.6472,2,0.0,0.11,6,3,1,40.055
107.6526,2,0.0,0.19,2,3,1,40.095
107.6577,2,0.0,0.06,7,3,1,40.03
107.6618,2,0.0,0.01,17,3,1,40.005
107.6659,2,0.0,0.04,2,3,1,40.02
107.6699,0,0.0,1.42,29,3,2,0.71
107.6751,2,0.0,0.04,3,3,1,40.02
107.6795,0,0.0,0.16,29,3,2,0.08
107.6836,2,0.0,0.41,35,3,1,40.205
107.6888,2,0.0,0.01,2,3,1,40.005
107.6936,2,0.0,0.05,9,1,1,40.025
107.6982,2,0.0,0.32,20,3,1,40.16
107.7024,2,0.0,0.18,14,3,1,40.09
107.7081,2,0.0,0.08,3,3,1,40.04
107.7138,4,0.0,0.2,15,3,0,80.1
107.7201,2,0.0,0.22,6,3,1,40.11
107.7255,2,0.0,0.07,2,3,1,40.035
107.7305,2,0.0,0.95,16,1,1,40.475
107.7379,2,0.0,1.13,45,3,1,40.565
107.7448,2,0.0,2.51,27,3,1,41.255
107.7501,2,0.0,0.19,7,3,1,40.095
107.755,2,0.0,0.03,4,3,1,40.015
107.7614,0,0.0,0.08,14,3,2,0.04
107.7662,2,0.0,0.07,8,3,1,40.035
107.7718,2,0.0,0.17,30,3,1,40.085
107.7769,4,0.0,0.07,3,3,0,80.035
107.7812,2,0.0,0.03,2,3,1,40.015
107.7867,2,0.0,0.3,12,3,1,40.15
107.7925,0,0.0,0.12,44,3,2,0.06
107.7974,2,0.0,0.14,11,3,1,40.07
107.8024,2,0.0,0.12,8,3,1,40.06
107.8078,2,0.0,0.19,26,3,1,40.095
107.8121,2,0.0,0.87,17,1,1,40.435
107.8178,2,0.9,0.04,4,3,1,41.1
107.8239,2,0.0,0.2,8,3,1,40.1
107.8308,2,0.0,0.03,2,3,1,40.015
107.8368,3,0.0,0.21,24,3,1,60.105
107.8414,2,0.0,0.05,8,3,1,40.025
