arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule
90.7059,2,0.0,0.06,7,3,1
90.7121,2,0.0,0.01,17,3,1
90.7171,2,0.0,0.04,2,3,1
90.7215,0,0.0,1.41,29,3,2
90.7266,2,0.0,0.04,3,3,1
90.7309,0,0.0,0.16,29,3,2
90.7351,2,0.0,0.41,28,3,1
90.7382,2,0.0,0.01,2,3,1
90.7434,2,0.0,0.06,9,1,1
90.7474,2,0.0,0.32,20,3,1
90.7517,2,0.0,0.18,14,3,1
90.7563,2,0.0,0.08,3,3,1
90.7617,4,0.0,0.2,15,3,0
90.767,2,0.0,0.22,6,3,1
90.7727,2,0.0,0.07,2,3,1
90.7788,2,0.0,0.95,16,1,1
90.784,2,0.0,1.13,46,3,1
90.7894,2,0.0,2.51,27,3,1
90.7958,2,0.0,0.19,7,3,1
90.8001,2,0.0,0.03,4,3,1
90.8045,0,0.0,0.08,14,3,2
90.8104,2,0.0,0.07,8,3,1
90.815,2,0.0,0.17,30,3,1
90.8194,4,0.0,0.07,3,3,0
90.8246,2,0.0,0.03,2,3,1
90.8289,2,0.0,0.3,12,3,1
90.834,0,0.0,0.12,44,3,2
90.8379,2,0.0,0.14,11,3,1
90.8423,2,0.0,0.12,8,3,1
90.8468,2,0.0,0.2,26,3,1
90.8503,2,0.0,0.87,17,1,1
90.8556,2,0.0,0.04,4,3,1
90.861,2,0.0,0.2,8,3,1
90.8648,2,0.0,0.03,2,3,1
90.8689,3,0.0,0.21,24,3,1
90.8753,2,0.0,0.05,8,3,1
90.8806,0,0.0,0.06,28,3,2
90.8848,0,0.0,1.14,27,3,2
90.8889,2,0.0,0.08,4,3,1
90.8933,2,0.0,0.03,19,3,1
90.8979,2,0.0,0.11,10,3,1
90.903,2,0.0,0.19,9,3,1
90.9084,2,0.0,0.43,5,3,1
90.9134,3,0.0,0.16,21,3,1
90.9176,2,0.0,0.3,13,3,1
90.9238,2,0.0,0.27,8,3,1
90.9293,2,0.0,0.05,2,3,1
90.9349,2,0.0,0.11,9,3,1
90.9393,2,0.0,0.03,20,3,1
90.9444,2,0.0,0.15,52,3,1
90.9485,2,0.0,1.32,40,3,1
90.9535,2,27.1,3.69,29,3,1
90.9587,2,0.0,0.07,8,3,1
90.964,2,0.0,0.19,10,3,1
90.9681,2,0.0,0.24,10,3,1
90.9724,2,0.0,0.38,6,3,1
90.9774,2,0.0,0.65,9,3,1
90.9834,2,0.0,0.12,8,3,1
90.9874,3,0.0,0.73,22,3,1
90.9928,2,0.0,3.12,11,3,1
90.997,3,12.3,1.37,19,3,1
91.0019,2,0.0,0.09,6,3,1
91.0061,2,0.0,0.11,6,3,1
91.0119,2,0.0,0.12,6,3,1
91.0168,2,0.0,0.3,11,3,1
91.0204,0,0.0,0.13,29,3,2
91.0256,2,0.0,1.69,13,3,1
91.0309,2,0.0,2.06,46,3,1
91.0353,2,0.0,0.0,10,3,1
91.0393,2,0.0,0.22,2,3,1
91.0443,2,94.4,0.43,22,3,0
91.0492,2,0.0,0.1,8,3,1
91.0535,0,0.0,0.66,28,3,2
91.0583,2,0.0,0.52,15,3,1
91.0632,2,0.0,0.05,8,3,1
91.0672,2,0.0,0.02,3,3,1
91.0706,0,0.0,1.69,28,3,2
91.0763,3,0.0,1.03,22,3,1
91.0807,2,0.0,0.31,25,3,1
91.0853,2,0.0,0.16,6,3,1
91.0893,0,0.9,1.92,32,3,2
91.0957,2,0.0,0.04,1,3,1
91.1002,2,0.0,0.1,14,3,1
91.104,2,0.0,0.18,10,3,1
91.1091,2,0.0,0.08,11,3,1
91.114,2,0.0,0.13,6,3,1
91.117,2,0.0,0.67,49,3,1
91.1213,2,0.0,0.13,8,3,1
91.1274,2,0.0,0.54,11,3,1
91.1307,2,0.0,0.52,30,3,1
92.1504,2,0.0,0.79,46,3,1
92.1594,2,0.0,0.99,15,3,1
92.1686,2,0.0,0.04,3,3,1
92.1772,2,1.9,1.91,21,3,1
92.1833,2,0.0,0.02,3,3,1
92.1897,3,0.0,0.14,6,3,1
92.1949,2,0.0,0.81,9,3,1
92.2003,2,0.0,0.09,3,3,1
92.2084,2,0.0,0.01,2,3,1
92.214,4,0.0,0.42,17,3,0
92.221,2,0.0,0.13,9,3,1
92.2277,2,0.0,0.14,8,3,1
92.2338,2,0.0,0.01,2,3,1
92.2419,2,0.9,3.78,76,3,1
92.25,2,0.0,0.22,23,3,1
92.2564,2,0.0,0.24,12,3,1
92.2611,2,0.0,0.05,5,3,1
92.2654,2,0.0,0.03,1,3,1
92.2686,0,0.0,0.09,28,3,2
92.274,2,0.0,0.01,2,3,1
92.28,1,0.0,0.09,14,3,2
92.2854,2,0.0,0.09,6,3,1
92.2903,2,0.0,0.04,8,3,1
92.2952,2,0.0,0.03,2,3,1
92.3001,2,0.0,0.3,5,3,1
92.3048,3,0.0,0.09,21,3,1
92.3096,2,39.5,2.01,33,3,1
92.314,2,0.0,0.34,24,3,1
92.3196,2,0.0,0.21,7,3,1
92.3252,2,0.0,0.03,2,3,1
92.3307,2,0.0,0.63,60,3,1
92.3345,2,0.0,0.05,5,3,1
92.3441,2,0.0,0.73,31,1,1
92.3514,0,0.0,0.32,29,3,2
92.356,2,0.0,0.26,31,3,1
92.362,2,1.8,0.38,12,3,1
92.3667,2,0.0,0.0,38,1,1
92.3723,2,0.0,0.01,17,3,1
92.3775,2,0.0,0.13,11,3,1
92.3809,2,0.0,0.29,6,3,1
92.3856,2,0.0,0.44,48,3,1
92.3919,2,0.0,0.05,8,3,1
92.3965,2,0.0,0.08,10,3,1
92.401,2,0.0,0.07,24,3,1
92.4051,2,0.0,0.11,6,3,1
92.4103,2,0.0,0.19,2,3,1
92.4148,2,0.0,0.06,7,3,1
92.4188,2,0.0,0.01,17,3,1
92.4231,2,0.0,0.04,2,3,1
92.4282,0,0.0,1.41,29,3,2
92.4319,2,0.0,0.04,3,3,1
92.4373,0,0.0,0.16,29,3,2
92.4421,2,0.0,0.41,28,3,1
92.4475,2,0.0,0.01,2,3,1
92.4511,2,0.0,0.06,9,1,1
92.4562,2,0.0,0.32,20,3,1
92.4606,2,0.0,0.18,14,3,1
92.4649,2,0.0,0.08,3,3,1
92.4679,4,0.0,0.2,15,3,0
92.4722,2,0.0,0.22,6,3,1
92.4772,2,0.0,0.07,2,3,1
92.482,2,0.0,0.95,16,1,1
92.4864,2,0.0,1.13,46,3,1
92.4914,2,0.0,2.51,27,3,1
92.4955,2,0.0,0.19,7,3,1
92.5004,2,0.0,0.03,4,3,1
92.5045,0,0.0,0.08,14,3,2
92.5091,2,0.0,0.07,8,3,1
92.5129,2,0.0,0.17,30,3,1
92.517,4,0.0,0.07,3,3,0
92.5204,2,0.0,0.03,2,3,1
92.5264,2,0.0,0.3,12,3,1
92.5322,0,0.0,0.12,44,3,2
92.5364,2,0.0,0.14,11,3,1
92.5414,2,0.0,0.12,8,3,1
92.5454,2,0.0,0.2,26,3,1
92.5503,2,0.0,0.87,17,1,1
92.5546,2,0.0,0.04,4,3,1
92.5597,2,0.0,0.2,8,3,1
92.564,2,0.0,0.03,2,3,1
92.5691,3,0.0,0.21,24,3,1
92.5781,2,0.0,0.05,8,3,1
92.5844,0,0.0,0.06,28,3,2
92.5913,0,0.0,1.14,27,3,2
92.5969,2,0.0,0.08,4,3,1
92.6014,2,0.0,0.03,19,3,1
92.605,2,0.0,0.11,10,3,1
92.609,2,0.0,0.19,9,3,1
92.6139,2,0.0,0.43,5,3,1
92.618,3,0.0,0.16,21,3,1
92.6232,2,0.0,0.3,13,3,1
92.6284,2,0.0,0.27,8,3,1
92.6333,2,0.0,0.05,2,3,1
92.6372,2,0.0,0.11,9,3,1
92.6424,2,0.0,0.03,20,3,1
92.6469,2,0.0,0.15,52,3,1
92.651,2,0.0,1.32,40,3,1
92.655,2,44.0,3.67,29,3,1
92.6594,2,0.0,0.07,8,3,1
92.664,2,0.0,0.19,10,3,1
92.669,2,0.0,0.24,10,3,1
92.6738,2,0.0,0.38,6,3,1
92.6789,2,0.0,0.65,9,3,1
92.6833,2,0.0,0.12,8,3,1
92.6873,3,0.0,0.73,22,3,1
92.6926,2,0.0,3.12,11,3,1
92.6963,3,10.1,1.37,19,3,1
92.6995,2,0.0,0.09,6,3,1
92.7038,2,0.0,0.11,6,3,1
92.7079,2,0.0,0.12,6,3,1
92.7129,2,0.0,0.3,11,3,1
92.7175,0,0.0,0.13,29,3,2
92.7215,2,0.0,1.69,13,3,1
92.727,2,0.0,2.06,46,3,1
92.7318,2,0.0,0.0,10,3,1
92.736,2,0.0,0.22,2,3,1
92.7418,2,96.3,0.43,22,3,0
92.746,2,0.0,0.1,8,3,1
92.75,0,0.0,0.66,26,3,2
92.754,2,0.0,0.52,15,3,1
92.7597,2,0.0,0.05,8,3,1
92.7646,2,0.0,0.02,3,3,1
92.769,0,0.0,1.69,28,3,2
92.7739,3,0.0,1.03,22,3,1
92.7789,2,0.0,0.31,25,3,1
92.7842,2,0.0,0.16,6,3,1
92.7888,0,0.9,1.92,32,3,2
92.7975,2,0.0,0.04,1,3,1
92.803,2,0.0,0.1,14,3,1
92.8087,2,0.0,0.18,10,3,1
92.8142,2,0.0,0.08,11,3,1
92.819,2,0.0,0.13,6,3,1
92.8233,2,0.0,0.67,49,3,1
92.8287,2,0.0,0.13,8,3,1
92.8322,2,0.0,0.54,11,3,1
92.8371,2,0.0,0.52,30,3,1
93.8523,2,0.0,0.79,46,3,1
93.8595,2,0.0,0.99,15,3,1
93.8672,2,0.0,0.04,3,3,1
93.8759,2,2.8,1.91,21,3,1
93.8841,2,0.0,0.02,4,3,1
93.8915,3,0.0,0.14,6,3,1
93.8969,2,0.0,0.81,9,3,1
93.9013,2,0.0,0.09,3,3,1
93.9056,2,0.0,0.01,2,3,1
93.9113,4,0.0,0.42,17,3,0
93.9169,2,0.0,0.13,9,3,1
93.9214,2,0.0,0.14,8,3,1
93.9275,2,0.0,0.01,2,3,1
93.933,2,0.0,3.78,76,3,1
93.9401,2,0.0,0.22,23,3,1
93.9486,2,0.0,0.24,12,3,1
93.9565,2,0.0,0.05,5,3,1
93.9638,2,0.0,0.03,1,3,1
93.9703,0,0.0,0.09,28,3,2
93.9764,2,0.0,0.01,2,3,1
93.982,1,0.0,0.08,14,3,2
93.9859,2,0.0,0.09,6,3,1
93.9912,2,0.0,0.04,8,3,1
93.9953,2,0.0,0.03,2,3,1
94.0004,2,0.0,0.3,5,3,1
94.0064,3,0.0,0.09,21,3,1
94.0117,2,41.7,2.02,33,3,1
94.0169,2,0.0,0.34,24,3,1
94.0233,2,0.0,0.21,7,3,1
94.0284,2,0.0,0.03,2,3,1
94.0323,2,0.0,0.63,60,3,1
94.0367,2,0.0,0.05,5,3,1
94.0427,2,0.0,0.73,31,1,1
94.0483,0,0.0,0.32,29,3,2
94.0527,2,0.0,0.26,31,3,1
94.0579,2,0.9,0.38,12,3,1
94.063,2,0.0,0.0,38,1,1
94.0677,2,0.0,0.01,17,3,1
94.071,2,0.0,0.13,11,3,1
94.0771,2,0.0,0.29,6,3,1
94.0805,2,0.0,0.44,48,3,1
94.0852,2,0.0,0.05,8,3,1
94.0899,2,0.0,0.08,10,3,1
94.0951,2,0.0,0.07,24,3,1
94.1,2,0.0,0.11,6,3,1
94.1057,2,0.0,0.19,2,3,1
94.1109,2,0.0,0.06,7,3,1
94.1147,2,0.0,0.01,17,3,1
94.1192,2,0.0,0.04,2,3,1
94.1252,0,0.0,1.41,29,3,2
94.1297,2,0.0,0.04,3,3,1
94.1337,0,0.0,0.16,29,3,2
94.1386,2,0.0,0.41,29,3,1
94.1437,2,0.0,0.01,2,3,1
94.1511,2,0.0,0.05,9,1,1
94.1578,2,0.0,0.32,20,3,1
94.1633,2,0.0,0.18,14,3,1
94.1686,2,0.0,0.08,3,3,1
94.1741,4,0.0,0.2,15,3,0
94.1791,2,0.0,0.22,6,3,1
94.1825,2,0.0,0.07,2,3,1
94.1865,2,0.0,0.95,16,1,1
94.1908,2,0.0,1.13,46,3,1
94.1961,2,0.0,2.51,27,3,1
94.1997,2,0.0,0.19,7,3,1
94.205,2,0.0,0.03,4,3,1
94.2101,0,0.0,0.08,14,3,2
94.2149,2,0.0,0.07,8,3,1
94.2204,2,0.0,0.17,30,3,1
94.2255,4,0.0,0.07,3,3,0
94.2297,2,0.0,0.03,2,3,1
94.2344,2,0.0,0.3,12,3,1
94.2375,0,0.0,0.12,44,3,2
94.2426,2,0.0,0.14,11,3,1
94.2472,2,0.0,0.12,8,3,1
94.2519,2,0.0,0.19,26,3,1
94.2564,2,0.0,0.87,17,1,1
94.2622,2,0.0,0.04,4,3,1
94.2663,2,0.0,0.2,8,3,1
94.2706,2,0.0,0.03,2,3,1
94.2762,3,0.0,0.21,24,3,1
94.2822,2,0.0,0.05,8,3,1
94.2887,0,0.0,0.06,28,3,2
94.2947,0,0.0,1.14,27,3,2
94.3011,2,0.0,0.08,4,3,1
94.3074,2,0.0,0.03,19,3,1
94.313,2,0.0,0.11,10,3,1
94.3173,2,0.0,0.19,9,3,1
94.322,2,0.0,0.43,5,3,1
94.3283,3,0.0,0.16,21,3,1
94.339,2,0.0,0.3,13,3,1
94.3476,2,0.0,0.27,8,3,1
94.358,2,0.0,0.05,2,3,1
94.3634,2,0.0,0.11,9,3,1
94.3665,2,0.0,0.03,20,3,1
94.3716,2,0.0,0.15,52,3,1
94.3773,2,0.0,1.32,40,3,1
94.3813,2,40.9,3.69,29,3,1
94.3854,2,0.0,0.07,8,3,1
94.3897,2,0.0,0.19,10,3,1
94.3947,2,0.0,0.24,10,3,1
94.3983,2,0.0,0.38,6,3,1
94.402,2,0.0,0.65,9,3,1
94.4061,2,0.0,0.12,8,3,1
94.4112,3,0.0,0.73,22,3,1
94.4166,2,0.0,3.12,11,3,1
94.421,3,9.9,1.37,19,3,1
94.4263,2,0.0,0.09,6,3,1
94.4304,2,0.0,0.11,6,3,1
94.4341,2,0.0,0.12,6,3,1
94.4382,2,0.0,0.3,11,3,1
94.4422,0,0.0,0.13,29,3,2
94.4462,2,0.0,1.69,13,3,1
94.4505,2,0.0,2.06,46,3,1
94.4545,2,0.0,0.0,10,3,1
94.4598,2,0.0,0.22,2,3,1
94.4649,2,96.3,0.43,22,3,0
94.4691,2,0.0,0.1,8,3,1
94.4735,0,0.0,0.66,26,3,2
94.4785,2,0.0,0.52,15,3,1
94.4836,2,0.0,0.05,8,3,1
94.4877,2,0.0,0.02,3,3,1
94.4928,0,0.0,1.69,28,3,2
94.497,3,0.0,1.03,22,3,1
94.5004,2,0.0,0.31,25,3,1
94.5052,2,0.0,0.16,6,3,1
94.5096,0,0.0,1.92,32,3,2
94.515,2,0.0,0.04,1,3,1
94.5191,2,0.0,0.1,14,3,1
94.5235,2,0.0,0.18,10,3,1
94.529,2,0.0,0.08,11,3,1
94.5328,2,0.0,0.13,6,3,1
94.5372,2,0.0,0.67,49,3,1
94.542,2,0.0,0.13,8,3,1
94.5463,2,0.0,0.54,11,3,1
94.5513,2,0.0,0.52,30,3,1
95.5626,2,0.0,0.79,46,3,1
95.5693,2,0.0,0.99,16,3,1
95.5746,2,0.0,0.04,3,3,1
95.5787,2,2.8,1.91,21,3,1
95.5834,2,0.0,0.02,4,3,1
95.5899,3,0.0,0.14,6,3,1
95.5956,2,0.0,0.81,9,3,1
95.6014,2,0.0,0.09,3,3,1
95.6054,2,0.0,0.01,2,3,1
95.6141,4,0.0,0.42,18,3,0
95.6184,2,0.0,0.13,9,3,1
95.6227,2,0.0,0.14,8,3,1
95.6289,2,0.0,0.01,2,3,1
95.6327,2,0.9,3.78,76,3,1
95.6381,2,0.0,0.22,23,3,1
95.6429,2,0.0,0.24,12,3,1
95.6476,2,0.0,0.05,5,3,1
95.654,2,0.0,0.03,1,3,1
95.6591,0,0.0,0.09,28,3,2
95.6642,2,0.0,0.01,2,3,1
95.669,1,0.0,0.08,14,3,2
95.6746,2,0.0,0.09,6,3,1
95.6799,2,0.0,0.04,8,3,1
95.6848,2,0.0,0.03,2,3,1
95.6886,2,0.0,0.3,5,3,1
95.6939,3,0.0,0.09,21,3,1
95.6976,2,35.2,2.02,33,3,1
95.702,2,0.0,0.34,24,3,1
95.7061,2,0.0,0.21,7,3,1
95.7112,2,0.0,0.03,2,3,1
95.7156,2,0.0,0.63,60,3,1
95.7195,2,0.0,0.05,5,3,1
95.7246,2,0.0,0.73,31,1,1
95.7286,0,0.0,0.32,29,3,2
95.7333,2,0.0,0.26,31,3,1
95.7369,2,0.0,0.38,12,3,1
95.7411,2,0.0,0.0,38,1,1
95.7462,2,0.0,0.01,17,3,1
95.7494,2,0.0,0.13,11,3,1
95.7543,2,0.0,0.29,6,3,1
95.7593,2,0.0,0.44,50,3,1
95.764,2,0.0,0.05,8,3,1
95.7681,2,0.0,0.08,10,3,1
95.7736,2,0.0,0.07,24,3,1
95.7777,2,0.0,0.11,6,3,1
95.782,2,0.0,0.19,2,3,1
95.7855,2,0.0,0.06,7,3,1
95.7905,2,0.0,0.01,17,3,1
95.7946,2,0.0,0.04,2,3,1
95.7998,0,0.0,1.41,29,3,2
95.8034,2,0.0,0.04,3,3,1
95.8094,0,0.0,0.16,29,3,2
95.8142,2,0.0,0.41,29,3,1
95.8184,2,0.0,0.01,2,3,1
95.825,2,0.0,0.05,9,1,1
95.8301,2,0.0,0.32,20,3,1
95.8346,2,0.0,0.18,14,3,1
95.8397,2,0.0,0.08,3,3,1
95.8445,4,0.0,0.2,15,3,0
95.8497,2,0.0,0.22,6,3,1
95.854,2,0.0,0.07,2,3,1
95.86,2,0.0,0.95,16,1,1
95.8647,2,0.0,1.13,46,3,1
95.8687,2,0.0,2.51,27,3,1
95.8743,2,0.0,0.19,7,3,1
95.8794,2,0.0,0.03,4,3,1
95.8837,0,0.0,0.08,14,3,2
95.8869,2,0.0,0.07,8,3,1
95.8918,2,0.0,0.17,30,3,1
95.8971,4,0.0,0.07,3,3,0
95.9016,2,0.0,0.03,2,3,1
95.9068,2,0.0,0.3,12,3,1
95.9121,0,0.0,0.12,44,3,2
95.9162,2,0.0,0.14,11,3,1
95.9205,2,0.0,0.12,8,3,1
95.9273,2,0.0,0.2,26,3,1
95.9321,2,0.0,0.87,17,1,1
95.9374,2,0.0,0.04,4,3,1
95.9422,2,0.0,0.2,8,3,1
95.9474,2,0.0,0.03,2,3,1
95.9521,3,0.0,0.21,24,3,1
95.9577,2,0.0,0.05,8,3,1
95.9633,0,0.0,0.06,28,3,2
95.9674,0,0.0,1.14,27,3,2
95.9727,2,0.0,0.08,4,3,1
95.9777,2,0.0,0.03,19,3,1
95.9822,2,0.0,0.11,10,3,1
95.9869,2,0.0,0.19,9,3,1
95.993,2,0.0,0.43,5,3,1
95.9982,3,0.0,0.16,21,3,1
96.0023,2,0.0,0.3,13,3,1
96.0075,2,0.0,0.27,8,3,1
96.013,2,0.0,0.05,2,3,1
96.0171,2,0.0,0.11,9,3,1
96.0225,2,0.0,0.03,20,3,1
96.0285,2,0.0,0.15,52,3,1
96.0336,2,0.0,1.32,40,3,1
96.0376,2,19.8,3.69,29,3,1
96.0426,2,0.0,0.07,8,3,1
96.0472,2,0.0,0.19,10,3,1
96.0516,2,0.0,0.24,10,3,1
96.0567,2,0.0,0.38,6,3,1
96.0621,2,0.0,0.65,9,3,1
96.0668,2,0.0,0.12,8,3,1
96.0714,3,0.0,0.73,22,3,1
96.0765,2,0.0,3.12,11,3,1
96.0808,3,10.4,1.37,19,3,1
96.0846,2,0.0,0.09,6,3,1
96.0887,2,0.0,0.11,6,3,1
96.0941,2,0.0,0.12,6,3,1
96.0989,2,0.0,0.3,11,3,1
96.103,0,0.0,0.13,29,3,2
96.1092,2,0.0,1.69,13,3,1
96.114,2,0.9,2.06,46,3,1
96.1194,2,0.0,0.0,10,3,1
96.1245,2,0.0,0.22,2,3,1
96.13,2,93.5,0.43,22,3,0
96.1338,2,0.0,0.1,8,3,1
96.1392,0,0.0,0.66,26,3,2
96.1457,2,0.0,0.52,15,3,1
96.1501,2,0.0,0.05,8,3,1
96.154,2,0.0,0.02,3,3,1
96.1588,0,0.0,1.69,28,3,2
96.1638,3,0.0,1.03,22,3,1
96.1679,2,0.0,0.31,25,3,1
96.1718,2,0.0,0.16,7,3,1
96.1769,0,1.9,1.92,32,3,2
96.1814,2,0.0,0.04,1,3,1
96.1851,2,0.0,0.1,14,3,1
96.1906,2,0.0,0.18,10,3,1
96.1957,2,0.0,0.08,11,3,1
96.1997,2,0.0,0.13,6,3,1
96.204,2,0.0,0.67,49,3,1
96.2092,2,0.0,0.13,8,3,1
96.2144,2,0.0,0.55,12,3,1
96.2185,2,0.0,0.52,30,3,1
97.235,2,0.0,0.79,46,3,1
97.2432,2,0.0,0.99,16,3,1
97.2487,2,0.0,0.04,3,3,1
97.2533,2,0.9,1.91,21,3,1
97.2591,2,0.0,0.02,4,3,1
97.2632,3,0.0,0.14,6,3,1
97.2673,2,0.0,0.81,9,3,1
97.2727,2,0.0,0.09,3,3,1
97.2767,2,0.0,0.01,2,3,1
97.281,4,0.0,0.42,18,3,0
97.2846,2,0.0,0.13,9,3,1
97.2886,2,0.0,0.14,8,3,1
97.2937,2,0.0,0.01,2,3,1
97.298,2,0.0,3.78,76,3,1
97.3025,2,0.0,0.22,23,3,1
97.3074,2,0.0,0.24,12,3,1
97.313,2,0.0,0.05,5,3,1
97.3177,2,0.0,0.03,1,3,1
97.3224,0,0.0,0.09,28,3,2
97.3277,2,0.0,0.01,2,3,1
97.3311,1,0.0,0.08,14,3,2
97.3356,2,0.0,0.09,6,3,1
97.3396,2,0.0,0.04,8,3,1
97.3453,2,0.0,0.03,2,3,1
97.35,2,0.0,0.3,5,3,1
97.3547,3,0.0,0.09,21,3,1
97.36,2,37.4,2.02,33,3,1
97.3651,2,0.0,0.34,24,3,1
97.3692,2,0.0,0.21,7,3,1
97.3745,2,0.0,0.03,2,3,1
97.3791,2,0.0,0.63,60,3,1
97.3847,2,0.0,0.05,5,3,1
97.3888,2,0.0,0.73,31,1,1
97.3948,0,0.0,0.32,29,3,2
97.3998,2,0.0,0.26,31,3,1
97.404,2,0.0,0.38,12,3,1
97.4113,2,0.0,0.0,38,1,1
97.4161,2,0.0,0.01,17,3,1
97.4204,2,0.0,0.13,11,3,1
97.4255,2,0.0,0.29,6,3,1
97.4309,2,0.0,0.44,50,3,1
97.4351,2,0.0,0.05,8,3,1
97.4401,2,0.0,0.08,10,3,1
97.4454,2,0.0,0.07,24,3,1
97.4503,2,0.0,0.11,6,3,1
97.4554,2,0.0,0.19,2,3,1
97.4627,2,0.0,0.06,7,3,1
97.4678,2,0.0,0.01,17,3,1
97.4733,2,0.0,0.04,2,3,1
97.4773,0,0.0,1.41,29,3,2
97.4808,2,0.0,0.04,3,3,1
97.4861,0,0.0,0.16,29,3,2
97.4911,2,0.0,0.41,29,3,1
97.4963,2,0.0,0.01,2,3,1
97.5014,2,0.0,0.05,9,1,1
97.506,2,0.0,0.32,20,3,1
97.5112,2,0.0,0.18,14,3,1
97.5159,2,0.0,0.08,3,3,1
97.5204,4,0.0,0.2,15,3,0
97.5255,2,0.0,0.22,6,3,1
97.5291,2,0.0,0.07,2,3,1
97.5336,2,0.0,0.95,16,1,1
97.5376,2,0.0,1.13,46,3,1
97.5436,2,0.0,2.51,27,3,1
97.5478,2,0.0,0.19,7,3,1
97.5516,2,0.0,0.03,4,3,1
97.5566,0,0.0,0.08,14,3,2
97.5597,2,0.0,0.07,8,3,1
97.5646,2,0.0,0.17,30,3,1
97.5686,4,0.0,0.07,3,3,0
97.5729,2,0.0,0.03,2,3,1
97.5779,2,0.0,0.3,12,3,1
97.5822,0,0.0,0.12,44,3,2
97.5866,2,0.0,0.14,11,3,1
97.592,2,0.0,0.12,8,3,1
97.5957,2,0.0,0.19,26,3,1
97.6005,2,0.0,0.87,17,1,1
97.6046,2,0.9,0.04,4,3,1
97.6096,2,0.0,0.2,8,3,1
97.6137,2,0.0,0.03,2,3,1
97.6177,3,0.0,0.21,24,3,1
97.6221,2,0.0,0.05,8,3,1
97.6271,0,0.0,0.06,28,3,2
97.6318,0,0.0,1.14,27,3,2
97.6358,2,0.0,0.08,4,3,1
97.6409,2,0.0,0.03,19,3,1
97.645,2,0.0,0.11,10,3,1
97.6495,2,0.0,0.19,9,3,1
97.6535,2,0.0,0.43,5,3,1
97.6575,3,0.0,0.16,21,3,1
97.6623,2,0.0,0.3,13,3,1
97.6659,2,0.0,0.27,8,3,1
97.6694,2,0.0,0.05,2,3,1
97.6755,2,0.0,0.11,9,3,1
97.6801,2,0.0,0.03,20,3,1
97.6843,2,0.0,0.15,52,3,1
97.6894,2,0.0,1.32,40,3,1
97.6935,2,35.9,3.7,29,3,1
97.6981,2,0.0,0.07,8,3,1
97.7018,2,0.0,0.19,10,3,1
97.7058,2,0.0,0.24,10,3,1
97.7102,2,0.0,0.38,6,3,1
97.7139,2,0.0,0.65,9,3,1
97.7197,2,0.0,0.12,8,3,1
97.7254,3,0.0,0.73,22,3,1
97.7297,2,0.0,3.12,11,3,1
97.7333,3,8.5,1.37,19,3,1
97.7384,2,0.0,0.09,6,3,1
97.7435,2,0.0,0.11,6,3,1
97.7477,2,0.0,0.12,6,3,1
97.751,2,0.0,0.3,11,3,1
97.7561,0,0.0,0.13,29,3,2
97.7605,2,0.0,1.69,13,3,1
97.7655,2,0.0,2.06,46,3,1
97.7703,2,0.0,0.0,10,3,1
97.7756,2,0.0,0.22,2,3,1
97.7809,2,100.0,0.43,22,3,0
97.7851,2,0.0,0.1,8,3,1
97.7901,0,0.0,0.66,26,3,2
97.7947,2,0.0,0.52,15,3,1
97.7996,2,0.0,0.05,8,3,1
97.8037,2,0.0,0.02,3,3,1
97.8087,0,0.0,1.69,28,3,2
97.8142,3,0.0,1.03,22,3,1
97.818,2,0.0,0.31,25,3,1
97.8231,2,0.0,0.16,7,3,1
97.8272,0,0.0,1.92,32,3,2
97.832,2,0.0,0.04,1,3,1
97.8362,2,0.0,0.1,14,3,1
97.8412,2,0.0,0.18,10,3,1
97.8459,2,0.0,0.08,11,3,1
97.8497,2,0.0,0.13,6,3,1
97.8538,2,0.0,0.67,49,3,1
97.8595,2,0.0,0.13,8,3,1
97.8644,2,0.0,0.55,12,3,1
97.8684,2,0.0,0.52,30,3,1
98.8769,2,0.0,0.79,46,3,1
98.8863,2,0.0,0.99,16,3,1
98.8914,2,0.0,0.04,3,3,1
98.8974,2,2.9,1.91,21,3,1
98.905,2,0.0,0.02,4,3,1
98.9096,3,0.0,0.14,6,3,1
98.9145,2,0.0,0.81,9,3,1
98.9195,2,0.0,0.09,3,3,1
98.9249,2,0.0,0.01,2,3,1
98.9306,4,0.0,0.42,18,3,0
98.9364,2,0.0,0.13,9,3,1
98.9424,2,0.0,0.14,8,3,1
98.9491,2,0.0,0.01,2,3,1
98.9559,2,0.0,3.78,77,3,1
98.964,2,0.0,0.22,23,3,1
98.9719,2,0.0,0.24,12,3,1
98.9779,2,0.0,0.05,5,3,1
98.9833,2,0.0,0.03,1,3,1
98.9893,0,0.0,0.09,28,3,2
98.9979,2,0.0,0.01,2,3,1
99.0031,1,0.0,0.08,14,3,2
99.0125,2,0.0,0.09,6,3,1
99.0171,2,0.0,0.04,8,3,1
99.0226,2,0.0,0.03,2,3,1
99.0266,2,0.0,0.3,5,3,1
99.0309,3,0.0,0.09,21,3,1
99.0347,2,38.3,2.02,33,3,1
99.0409,2,0.0,0.34,24,3,1
99.0453,2,0.0,0.21,7,3,1
99.0494,2,0.0,0.03,2,3,1
99.0544,2,0.0,0.63,60,3,1
99.0588,2,0.0,0.05,5,3,1
99.0633,2,0.0,0.73,31,1,1
99.0674,0,0.0,0.32,29,3,2
